GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG,SECONDS_REMAINING
0042300304,602,1,80,4,10:27 PM,4:54,,,Tatum 27' 3PT Step Back Jump Shot (24 PTS),95 - 98,3,5.0,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,294
0042300304,603,5,1,4,10:27 PM,4:43,Siakam Bad Pass Turnover (P2.T12),,White STEAL (5 STL),,,4.0,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,5,1628401,Derrick White,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,1,283
0042300304,605,6,4,4,10:27 PM,4:30,,,Tatum OFF.Foul (P5) (Z.Zarba),,,5.0,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,4,1630174,Aaron Nesmith,1610612754.0,Indiana,Pacers,IND,1,0,,,,,,1,270
0042300304,607,5,37,4,10:27 PM,4:30,,,Tatum Offensive Foul Turnover (P4.T12),,,5.0,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,1,0,,,,,,1,270
0042300304,608,1,80,4,10:28 PM,4:14,Nembhard 10' Step Back Jump Shot (24 PTS),,,95 - 100,5,4.0,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1,254
0042300304,609,1,6,4,10:28 PM,3:54,,,Holiday 2' Driving Layup (16 PTS),97 - 100,3,5.0,201950,Jrue Holiday,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,234
0042300304,610,6,2,4,10:28 PM,3:54,Toppin S.FOUL (P2.T3) (P.Fraher),,,,,4.0,1630167,Obi Toppin,1610612754.0,Indiana,Pacers,IND,5,201950,Jrue Holiday,1610612738.0,Boston,Celtics,BOS,1,0,,,,,,1,234
0042300304,612,8,0,4,10:28 PM,3:54,,,SUB: Tillman FOR Tatum,,,5.0,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,5,1630214,Xavier Tillman,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,234
0042300304,614,8,0,4,10:28 PM,3:54,SUB: McConnell FOR Turner,,,,,4.0,1626167,Myles Turner,1610612754.0,Indiana,Pacers,IND,4,204456,T.J. McConnell,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,234
0042300304,616,3,10,4,10:29 PM,3:54,,,Holiday Free Throw 1 of 1 (17 PTS),98 - 100,2,5.0,201950,Jrue Holiday,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,234
0042300304,617,1,78,4,10:29 PM,3:33,Siakam 4' Floating Jump Shot (19 PTS) (Toppin 2 AST),,,98 - 102,4,4.0,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,4,1630167,Obi Toppin,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1,213
0042300304,619,9,1,4,10:29 PM,3:32,,,Celtics Timeout: Regular (Reg.5 Short 0),,,3.0,1610612738,,,,,,0,0,,,,,,0,0,,,,,,0,212
0042300304,620,8,0,4,10:31 PM,3:32,,,SUB: Tatum FOR Tillman,,,5.0,1630214,Xavier Tillman,1610612738.0,Boston,Celtics,BOS,5,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,212
0042300304,622,1,9,4,10:31 PM,3:10,,,Tatum 2' Driving Dunk (26 PTS),100 - 102,2,5.0,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,190
0042300304,623,2,1,4,10:32 PM,3:05,MISS Nesmith 27' 3PT Jump Shot,,,,,4.0,1630174,Aaron Nesmith,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1,185
0042300304,624,4,0,4,10:32 PM,3:01,,,Horford REBOUND (Off:2 Def:5),,,5.0,201143,Al Horford,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,181
0042300304,625,1,101,4,10:32 PM,2:40,,,Brown 8' Driving Floating Jump Shot (29 PTS),102 - 102,TIE,5.0,1627759,Jaylen Brown,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,160
0042300304,626,2,1,4,10:32 PM,2:19,MISS McConnell 17' Jump Shot,,,,,4.0,204456,T.J. McConnell,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1,139
0042300304,627,4,0,4,10:32 PM,2:17,,,Tatum REBOUND (Off:2 Def:9),,,5.0,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,137
0042300304,628,5,1,4,10:32 PM,2:16,McConnell STEAL (1 STL),,Tatum Bad Pass Turnover (P5.T13),,,5.0,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,4,204456,T.J. McConnell,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1,136
0042300304,630,5,2,4,10:32 PM,2:10,Siakam Lost Ball Turnover (P3.T13),,Brown STEAL (3 STL),,,4.0,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,5,1627759,Jaylen Brown,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,1,130
0042300304,632,2,1,4,10:33 PM,1:53,,,MISS White 27' 3PT Jump Shot,,,5.0,1628401,Derrick White,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,113
0042300304,633,4,0,4,10:33 PM,1:50,,,Tatum REBOUND (Off:3 Def:9),,,5.0,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,110
0042300304,634,2,80,4,10:33 PM,1:39,,,MISS Tatum 27' 3PT Step Back Jump Shot,,,5.0,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,99
0042300304,635,4,0,4,10:33 PM,1:35,Nesmith REBOUND (Off:0 Def:6),,,,,4.0,1630174,Aaron Nesmith,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1,95
0042300304,636,5,2,4,10:33 PM,1:29,Nembhard Lost Ball Turnover (P3.T14),,Tatum STEAL (1 STL),,,4.0,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,5,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,1,89
0042300304,638,2,75,4,10:33 PM,1:14,,,MISS Brown 3' Driving Finger Roll Layup,,,5.0,1627759,Jaylen Brown,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,74
0042300304,639,4,0,4,10:33 PM,1:12,Siakam REBOUND (Off:4 Def:6),,,,,4.0,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1,72
0042300304,640,9,1,4,10:33 PM,1:09,PACERS Timeout: Regular (Full 6 Short 0),,,,,2.0,1610612754,,,,,,0,0,,,,,,0,0,,,,,,0,69
0042300304,641,8,0,4,10:34 PM,1:09,SUB: Turner FOR Toppin,,,,,4.0,1630167,Obi Toppin,1610612754.0,Indiana,Pacers,IND,4,1626167,Myles Turner,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,69
0042300304,643,2,75,4,10:35 PM,1:05,MISS Nembhard 4' Driving Finger Roll Layup,,Brown BLOCK (1 BLK),,,4.0,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,5,1627759,Jaylen Brown,1610612738.0,Boston,Celtics,BOS,1,65
0042300304,645,4,0,4,10:35 PM,1:03,,,Horford REBOUND (Off:2 Def:6),,,5.0,201143,Al Horford,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,63
0042300304,646,1,1,4,10:36 PM,0:45,,,White 3PT Jump Shot (16 PTS) (Brown 2 AST),105 - 102,-3,5.0,1628401,Derrick White,1610612738.0,Boston,Celtics,BOS,5,1627759,Jaylen Brown,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,1,45
0042300304,648,2,80,4,10:36 PM,0:33,MISS Nembhard 27' 3PT Step Back Jump Shot,,,,,4.0,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1,33
0042300304,649,4,0,4,10:36 PM,0:30,,,Tatum REBOUND (Off:3 Def:10),,,5.0,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,30
0042300304,650,6,1,4,10:36 PM,0:29,Nesmith P.FOUL (P1.T4) (J.Capers),,,,,4.0,1630174,Aaron Nesmith,1610612754.0,Indiana,Pacers,IND,5,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,1,0,,,,,,1,29
0042300304,652,2,80,4,10:37 PM,0:08,,,MISS Tatum 28' 3PT Step Back Jump Shot,,,5.0,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,8
0042300304,653,4,0,4,10:37 PM,0:04,,,Holiday REBOUND (Off:1 Def:8),,,5.0,201950,Jrue Holiday,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,4
0042300304,654,13,0,4,10:37 PM,0:00,,End of 4th Period (10:37 PM EST),,105 - 102,-3,0.0,0,,,,,,0,0,,,,,,0,0,,,,,,1,0
0042300313,567,1,75,4,10:20 PM,4:35,Irving 5' Driving Finger Roll Layup (29 PTS) (Washington 2 AST),,,104 - 104,TIE,4.0,202681,Kyrie Irving,1610612742.0,Dallas,Mavericks,DAL,4,1629023,P.J. Washington,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,1,275
0042300313,568,9,1,4,10:20 PM,4:34,,,Timberwolves Timeout: Regular (Reg.4 Short 0),,,3.0,1610612750,,,,,,0,0,,,,,,0,0,,,,,,0,274
0042300313,570,2,1,4,10:24 PM,4:16,,,MISS Reid 3PT Jump Shot,,,5.0,1629675,Naz Reid,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1,256
0042300313,571,4,0,4,10:24 PM,4:12,,,Edwards REBOUND (Off:3 Def:6),,,5.0,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1,252
0042300313,572,2,63,4,10:24 PM,3:59,,,MISS Anderson 14' Fadeaway Jumper,,,5.0,203937,Kyle Anderson,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1,239
0042300313,573,4,0,4,10:24 PM,3:56,Gafford REBOUND (Off:0 Def:3),,,,,4.0,1629655,Daniel Gafford,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,1,236
0042300313,574,1,1,4,10:24 PM,3:38,Washington 3PT Jump Shot (16 PTS) (Irving 4 AST),,,104 - 107,3,4.0,1629023,P.J. Washington,1610612742.0,Dallas,Mavericks,DAL,4,202681,Kyrie Irving,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,1,218
0042300313,576,6,2,4,10:25 PM,3:21,Gafford S.FOUL (P4.T2) (T.Brothers),,,,,4.0,1629655,Daniel Gafford,1610612742.0,Dallas,Mavericks,DAL,5,1629675,Naz Reid,1610612750.0,Minnesota,Timberwolves,MIN,1,0,,,,,,1,201
0042300313,578,3,11,4,10:25 PM,3:21,,,MISS Reid Free Throw 1 of 2,,,5.0,1629675,Naz Reid,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1,201
0042300313,579,4,1,4,10:25 PM,3:21,,,Timberwolves Rebound,,,3.0,1610612750,,,,,,0,0,,,,,,0,0,,,,,,0,201
0042300313,580,9,1,4,10:26 PM,3:21,MAVERICKS Timeout: Regular (Full 5 Short 0),,,,,2.0,1610612742,,,,,,0,0,,,,,,0,0,,,,,,0,201
0042300313,581,8,0,4,10:26 PM,3:21,,,SUB: Gobert FOR Towns,,,5.0,1626157,Karl-Anthony Towns,1610612750.0,Minnesota,Timberwolves,MIN,5,203497,Rudy Gobert,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,201
0042300313,583,3,12,4,10:27 PM,3:21,,,Reid Free Throw 2 of 2 (14 PTS),105 - 107,2,5.0,1629675,Naz Reid,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1,201
0042300313,584,5,4,4,10:28 PM,3:07,Doncic Traveling Turnover (P2.T12),,,,,4.0,1629029,Luka Dončić,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,1,0,,,,,,1,187
0042300313,585,9,1,4,10:28 PM,3:07,,,Timberwolves Timeout: Regular (Reg.5 Short 0),,,3.0,1610612750,,,,,,0,0,,,,,,0,0,,,,,,0,187
0042300313,586,8,0,4,10:28 PM,3:07,,,SUB: Towns FOR Anderson,,,5.0,203937,Kyle Anderson,1610612750.0,Minnesota,Timberwolves,MIN,5,1626157,Karl-Anthony Towns,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,187
0042300313,587,8,0,4,10:28 PM,3:07,,,SUB: McDaniels FOR Reid,,,5.0,1629675,Naz Reid,1610612750.0,Minnesota,Timberwolves,MIN,5,1630183,Jaden McDaniels,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,187
0042300313,590,2,79,4,10:30 PM,2:44,,,MISS Conley 25' 3PT Pullup Jump Shot,,,5.0,201144,Mike Conley,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1,164
0042300313,591,4,0,4,10:30 PM,2:40,Doncic REBOUND (Off:1 Def:5),,,,,4.0,1629029,Luka Dončić,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,1,160
0042300313,592,1,86,4,10:30 PM,2:16,Doncic 11' Turnaround Fadeaway (33 PTS),,,105 - 109,4,4.0,1629029,Luka Dončić,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,1,136
0042300313,593,2,75,4,10:30 PM,2:00,,,MISS Edwards 3' Driving Finger Roll Layup,,,5.0,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1,120
0042300313,594,4,0,4,10:30 PM,1:58,Jones Jr. REBOUND (Off:1 Def:1),,,,,4.0,1627884,Derrick Jones Jr.,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,1,118
0042300313,596,5,2,4,10:30 PM,1:54,Jones Jr. Lost Ball Turnover (P2.T13),,Edwards STEAL (2 STL),,,4.0,1627884,Derrick Jones Jr.,1610612742.0,Dallas,Mavericks,DAL,5,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,1,114
0042300313,598,10,0,4,10:31 PM,1:52,Jump Ball Doncic vs. Edwards: Tip to Jones Jr.,,,,,4.0,1629029,Luka Dončić,1610612742.0,Dallas,Mavericks,DAL,5,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,4,1627884,Derrick Jones Jr.,1610612742.0,Dallas,Mavericks,DAL,0,112
0042300313,601,5,2,4,10:31 PM,1:52,Doncic STEAL (5 STL),,Edwards Lost Ball Turnover (P5.T10),,,5.0,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,4,1629029,Luka Dončić,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,1,112
0042300313,603,5,1,4,10:32 PM,1:31,Doncic Bad Pass Turnover (P3.T14),,McDaniels STEAL (1 STL),,,4.0,1629029,Luka Dončić,1610612742.0,Dallas,Mavericks,DAL,5,1630183,Jaden McDaniels,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,1,91
0042300313,605,2,80,4,10:32 PM,1:25,,,MISS Towns 27' 3PT Step Back Jump Shot,,,5.0,1626157,Karl-Anthony Towns,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1,85
0042300313,606,4,0,4,10:32 PM,1:21,Doncic REBOUND (Off:1 Def:6),,,,,4.0,1629029,Luka Dončić,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,1,81
0042300313,607,1,80,4,10:32 PM,1:07,Irving 14' Step Back Jump Shot (31 PTS),,,105 - 111,6,4.0,202681,Kyrie Irving,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,1,67
0042300313,608,6,1,4,10:32 PM,1:02,Irving P.FOUL (P1.T3) (T.Brothers),,,,,4.0,202681,Kyrie Irving,1610612742.0,Dallas,Mavericks,DAL,5,201144,Mike Conley,1610612750.0,Minnesota,Timberwolves,MIN,1,0,,,,,,1,62
0042300313,610,2,6,4,10:33 PM,0:56,Gafford BLOCK (3 BLK),,MISS Conley 6' Driving Layup,,,5.0,201144,Mike Conley,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,4,1629655,Daniel Gafford,1610612742.0,Dallas,Mavericks,DAL,1,56
0042300313,612,4,0,4,10:33 PM,0:54,MAVERICKS Rebound,,,,,2.0,1610612742,,,,,,0,0,,,,,,0,0,,,,,,0,54
0042300313,614,1,52,4,10:33 PM,0:34,Gafford 2' Alley Oop Dunk (4 PTS) (Doncic 5 AST),,,105 - 113,8,4.0,1629655,Daniel Gafford,1610612742.0,Dallas,Mavericks,DAL,4,1629029,Luka Dončić,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,1,34
0042300313,616,6,2,4,10:34 PM,0:34,,,Gobert S.FOUL (P5.T3) (B.Taylor),,,5.0,203497,Rudy Gobert,1610612750.0,Minnesota,Timberwolves,MIN,4,1629655,Daniel Gafford,1610612742.0,Dallas,Mavericks,DAL,1,0,,,,,,1,34
0042300313,618,3,10,4,10:34 PM,0:34,Gafford Free Throw 1 of 1 (5 PTS),,,105 - 114,9,4.0,1629655,Daniel Gafford,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,1,34
0042300313,619,9,1,4,10:35 PM,0:34,,,Timberwolves Timeout: Regular (Reg.6 Short 0),,,3.0,1610612750,,,,,,0,0,,,,,,0,0,,,,,,0,34
0042300313,620,8,0,4,10:36 PM,0:34,SUB: Green FOR Gafford,,,,,4.0,1629655,Daniel Gafford,1610612742.0,Dallas,Mavericks,DAL,4,1630182,Josh Green,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,34
0042300313,621,8,0,4,10:36 PM,0:34,,,SUB: Reid FOR Gobert,,,5.0,203497,Rudy Gobert,1610612750.0,Minnesota,Timberwolves,MIN,5,1629675,Naz Reid,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,34
0042300313,624,2,1,4,10:36 PM,0:33,,,MISS Towns 26' 3PT Jump Shot,,,5.0,1626157,Karl-Anthony Towns,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1,33
0042300313,625,4,0,4,10:36 PM,0:30,Irving REBOUND (Off:0 Def:3),,,,,4.0,202681,Kyrie Irving,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,1,30
0042300313,626,6,1,4,10:36 PM,0:27,,,Conley P.FOUL (P5.PN) (C.Blair),,,5.0,201144,Mike Conley,1610612750.0,Minnesota,Timberwolves,MIN,4,202681,Kyrie Irving,1610612742.0,Dallas,Mavericks,DAL,1,0,,,,,,1,27
0042300313,628,3,11,4,10:37 PM,0:27,Irving Free Throw 1 of 2 (32 PTS),,,105 - 115,10,4.0,202681,Kyrie Irving,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,1,27
0042300313,629,8,0,4,10:37 PM,0:27,SUB: Hardy FOR Doncic,,,,,4.0,1629029,Luka Dončić,1610612742.0,Dallas,Mavericks,DAL,4,1630702,Jaden Hardy,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,27
0042300313,631,3,12,4,10:37 PM,0:27,Irving Free Throw 2 of 2 (33 PTS),,,105 - 116,11,4.0,202681,Kyrie Irving,1610612742.0,Dallas,Mavericks,DAL,0,0,,,,,,0,0,,,,,,1,27
0042300313,632,1,6,4,10:38 PM,0:15,,,Edwards 3' Driving Layup (26 PTS),107 - 116,9,5.0,1630162,Anthony Edwards,1610612750.0,Minnesota,Timberwolves,MIN,0,0,,,,,,0,0,,,,,,1,15
0042300313,633,13,0,4,10:38 PM,0:00,,End of 4th Period (10:38 PM EST),,107 - 116,9,0.0,0,,,,,,0,0,,,,,,0,0,,,,,,1,0
0042300303,596,6,1,4,10:50 PM,4:57,McConnell P.FOUL (P2.T4) (J.Goble),,,,,4.0,204456,T.J. McConnell,1610612754.0,Indiana,Pacers,IND,5,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,1,0,,,,,,1,297
0042300303,598,8,0,4,10:50 PM,4:57,SUB: Nesmith FOR Toppin,,,,,4.0,1630167,Obi Toppin,1610612754.0,Indiana,Pacers,IND,4,1630174,Aaron Nesmith,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,297
0042300303,599,8,0,4,10:50 PM,4:57,,,SUB: Holiday FOR Tillman,,,5.0,1630214,Xavier Tillman,1610612738.0,Boston,Celtics,BOS,5,201950,Jrue Holiday,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,297
0042300303,602,2,1,4,10:51 PM,4:48,,,MISS Horford 27' 3PT Jump Shot,,,5.0,201143,Al Horford,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,288
0042300303,603,4,0,4,10:51 PM,4:47,McConnell REBOUND (Off:2 Def:7),,,,,4.0,204456,T.J. McConnell,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1,287
0042300303,604,1,80,4,10:51 PM,4:27,Nembhard 17' Step Back Jump Shot (27 PTS),,,95 - 101,6,4.0,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1,267
0042300303,605,1,9,4,10:51 PM,4:05,,,Brown 2' Driving Dunk (22 PTS) (Holiday 3 AST),97 - 101,4,5.0,1627759,Jaylen Brown,1610612738.0,Boston,Celtics,BOS,5,201950,Jrue Holiday,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,1,245
0042300303,607,1,1,4,10:51 PM,3:56,Nembhard 3PT Jump Shot (30 PTS) (Siakam 6 AST),,,97 - 104,7,4.0,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,4,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1,236
0042300303,609,1,57,4,10:52 PM,3:30,,,Horford 11' Driving Hook Shot (20 PTS) (White 6 AST),99 - 104,5,5.0,201143,Al Horford,1610612738.0,Boston,Celtics,BOS,5,1628401,Derrick White,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,1,210
0042300303,611,1,1,4,10:52 PM,3:06,McConnell 3PT Jump Shot (21 PTS) (Nembhard 9 AST),,,99 - 107,8,4.0,204456,T.J. McConnell,1610612754.0,Indiana,Pacers,IND,4,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,1,186
0042300303,613,1,99,4,10:53 PM,2:48,,,Holiday 2' Cutting Finger Roll Layup Shot (9 PTS) (White 7 AST),101 - 107,6,5.0,201950,Jrue Holiday,1610612738.0,Boston,Celtics,BOS,5,1628401,Derrick White,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,1,168
0042300303,615,1,75,4,10:53 PM,2:38,McConnell 2' Driving Finger Roll Layup (23 PTS),,,101 - 109,8,4.0,204456,T.J. McConnell,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1,158
0042300303,616,1,86,4,10:53 PM,2:24,,,Brown 12' Turnaround Fadeaway (24 PTS),103 - 109,6,5.0,1627759,Jaylen Brown,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,144
0042300303,617,2,80,4,10:53 PM,1:50,MISS Turner 18' Step Back Jump Shot,,,,,4.0,1626167,Myles Turner,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1,110
0042300303,618,4,0,4,10:54 PM,1:47,,,White REBOUND (Off:1 Def:4),,,5.0,1628401,Derrick White,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,107
0042300303,620,1,1,4,10:54 PM,1:41,,,Tatum 26' 3PT Jump Shot (36 PTS) (Brown 3 AST),106 - 109,3,5.0,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,5,1627759,Jaylen Brown,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,1,101
0042300303,622,6,2,4,10:54 PM,1:26,,,White S.FOUL (P4.T3) (M.Davis),,,5.0,1628401,Derrick White,1610612738.0,Boston,Celtics,BOS,4,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,1,0,,,,,,1,86
0042300303,624,3,11,4,10:54 PM,1:26,Nembhard Free Throw 1 of 2 (31 PTS),,,106 - 110,4,4.0,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,0,86
0042300303,625,3,12,4,10:55 PM,1:26,Nembhard Free Throw 2 of 2 (32 PTS),,,106 - 111,5,4.0,1629614,Andrew Nembhard,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1,86
0042300303,626,1,1,4,10:55 PM,1:12,,,Horford 3PT Jump Shot (23 PTS) (Tatum 7 AST),109 - 111,2,5.0,201143,Al Horford,1610612738.0,Boston,Celtics,BOS,5,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,1,72
0042300303,628,2,6,4,10:56 PM,0:49,MISS Siakam 2' Driving Layup,,,,,4.0,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,0,0,,,,,,0,0,,,,,,1,49
0042300303,629,4,0,4,10:56 PM,0:46,,,Brown REBOUND (Off:0 Def:2),,,5.0,1627759,Jaylen Brown,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,46
0042300303,630,1,6,4,10:56 PM,0:38,,,Holiday 4' Driving Layup (11 PTS) (Tatum 8 AST),111 - 111,TIE,5.0,201950,Jrue Holiday,1610612738.0,Boston,Celtics,BOS,5,1628369,Jayson Tatum,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,1,38
0042300303,632,6,2,4,10:56 PM,0:38,Siakam S.FOUL (P4.PN) (J.Goble),,,,,4.0,1627783,Pascal Siakam,1610612754.0,Indiana,Pacers,IND,5,201950,Jrue Holiday,1610612738.0,Boston,Celtics,BOS,1,0,,,,,,1,38
0042300303,634,3,10,4,10:56 PM,0:38,,,Holiday Free Throw 1 of 1 (12 PTS),112 - 111,-1,5.0,201950,Jrue Holiday,1610612738.0,Boston,Celtics,BOS,0,0,,,,,,0,0,,,,,,1,38
0042300303,635,9,1,4,10:56 PM,0:38,PACERS Timeout: Regular (Full 4 Short 0),,,,,2.0,1610612754,,,,,,0,0,,,,,,0,0,,,,,,0,38
